user_id,timestamp,device_type,location,age_group,gender,ad_id,content_type,ad_topic,ad_target_audience,click_through_rate,conversion_rate,engagement_level,view_time,cost_per_click,click_through_rate,conversion_rate,ROI_Category
483,2025-06-20 04:57:02,Tablet,Canada,45-54,Female,A5308,Text,Fashion,Young Adults,0.14595898604302052,0.1368,Shared,58,0.67,0.14595898604302052,0.1368,Low
874,2025-05-22 06:40:46,Tablet,Canada,45-54,Male,A1820,Image,Automotive,Young Adults,0.05672511181683521,0.11,Commented,58,0.42,0.05672511181683521,0.11,Low
974,2025-12-03 15:55:34,Desktop,India,55+,Male,A1041,Video,Health,Young Adults,0.06993615297679324,0.1202,Shared,15,0.56,0.06993615297679324,0.1202,Low
573,2025-06-02 07:07:31,Mobile,Germany,25-34,Male,A6147,Text,Fashion,Family Oriented,0.05962542343416818,0.1019,Commented,27,1.04,0.05962542343416818,0.1019,Low
877,2025-01-21 18:17:06,Tablet,Canada,55+,Female,A4527,Text,Health,Fitness Lovers,0.031155629806461714,0.1363,Ignored,32,0.45,0.031155629806461714,0.1363,Low
380,2025-03-01 13:17:58,Mobile,Germany,35-44,Female,A6511,Text,Electronics,Young Adults,0.0867986569887995,0.136,Commented,27,1.0,0.0867986569887995,0.136,Low
880,2025-01-05 14:50:41,Tablet,Germany,45-54,Male,A9225,Video,Electronics,Tech Enthusiasts,0.0871589360187396,0.0593,Shared,19,1.12,0.0871589360187396,0.0593,Low
954,2025-04-20 11:10:46,Desktop,Canada,35-44,Male,A1582,Video,Fashion,Travel Lovers,0.144598522971937,0.0578,Shared,39,0.63,0.144598522971937,0.0578,Low
854,2025-04-22 03:25:25,Desktop,UK,45-54,Female,A7623,Text,Automotive,Travel Lovers,0.1449667514974442,0.0836,Liked,40,0.82,0.1449667514974442,0.0836,Low
673,2025-06-15 13:53:34,Desktop,UK,45-54,Male,A5769,Text,Fashion,Travel Lovers,0.07927465382118354,0.0902,Liked,14,0.88,0.07927465382118354,0.0902,Low
460,2025-07-19 15:53:39,Tablet,Canada,55+,Female,A3741,Image,Health,Travel Lovers,0.11209734885765604,0.1026,Liked,33,0.16,0.11209734885765604,0.1026,Low
916,2025-09-17 03:39:49,Desktop,USA,18-24,Male,A7279,Image,Fashion,Young Adults,0.13881249291830958,0.1444,Shared,28,0.78,0.13881249291830958,0.1444,Low
241,2025-01-25 17:23:21,Mobile,India,35-44,Female,A4719,Image,Travel,Fitness Lovers,0.060353250381085355,0.0812,Liked,16,0.6,0.060353250381085355,0.0812,Low
685,2025-02-10 13:27:46,Desktop,UK,45-54,Male,A2752,Image,Electronics,Tech Enthusiasts,0.10019200484655823,0.1327,Shared,50,0.91,0.10019200484655823,0.1327,Low
827,2025-06-13 01:11:12,Desktop,Germany,35-44,Male,A2077,Image,Automotive,Young Adults,0.06356679328918811,0.0157,Shared,45,1.37,0.06356679328918811,0.0157,Low
615,2025-06-30 16:29:11,Desktop,Canada,55+,Female,A4210,Image,Health,Tech Enthusiasts,0.06357076585463269,0.1103,Liked,56,1.1,0.06357076585463269,0.1103,Low
714,2025-11-24 12:57:16,Desktop,Germany,35-44,Female,A6615,Text,Fashion,Family Oriented,0.05277276017301271,0.1497,Commented,38,0.37,0.05277276017301271,0.1497,Low
208,2025-10-31 01:59:03,Mobile,UK,55+,Female,A2530,Image,Automotive,Family Oriented,0.05809228036806101,0.0337,Liked,36,1.12,0.05809228036806101,0.0337,Low
519,2025-08-04 00:35:48,Mobile,USA,25-34,Female,A5481,Video,Electronics,Young Adults,0.04561470580168259,0.0551,Ignored,59,0.86,0.04561470580168259,0.0551,Low
315,2025-10-27 16:06:47,Desktop,Germany,35-44,Female,A1910,Text,Automotive,Travel Lovers,0.06796254262832616,0.0902,Shared,54,0.31,0.06796254262832616,0.0902,Low
171,2025-08-15 06:36:32,Desktop,Germany,55+,Female,A8216,Image,Fashion,Fitness Lovers,0.057694366667495486,0.1045,Liked,39,1.37,0.057694366667495486,0.1045,Low
507,2025-10-15 21:30:40,Desktop,USA,55+,Male,A5794,Text,Fashion,Family Oriented,0.03721825264295407,0.0965,Ignored,11,0.21,0.03721825264295407,0.0965,Low
941,2025-06-19 13:09:08,Tablet,UK,45-54,Male,A6598,Text,Fashion,Travel Lovers,0.14550764266742658,0.0298,Liked,12,0.88,0.14550764266742658,0.0298,Low
835,2025-05-22 15:15:51,Mobile,India,55+,Female,A5058,Text,Electronics,Fitness Lovers,0.10721658783421081,0.1387,Shared,60,1.19,0.10721658783421081,0.1387,Low
408,2025-01-17 12:14:28,Mobile,USA,55+,Male,A6417,Text,Electronics,Young Adults,0.11040438630250818,0.089,Liked,36,0.44,0.11040438630250818,0.089,Low
873,2025-11-15 19:55:29,Mobile,Canada,55+,Male,A2749,Text,Electronics,Fitness Lovers,0.09232089289446324,0.0789,Shared,24,0.32,0.09232089289446324,0.0789,Low
964,2025-04-10 15:35:16,Mobile,Germany,45-54,Female,A9159,Text,Travel,Young Adults,0.07068566126088435,0.1459,Ignored,26,0.63,0.07068566126088435,0.1459,Low
605,2025-03-22 14:32:02,Mobile,India,55+,Male,A3866,Text,Travel,Fitness Lovers,0.09805348973245183,0.1332,Ignored,49,0.23,0.09805348973245183,0.1332,Low
350,2025-10-22 01:02:28,Tablet,Germany,55+,Female,A2288,Text,Travel,Young Adults,0.10514129496553708,0.1006,Commented,19,0.55,0.10514129496553708,0.1006,Low
570,2025-02-19 02:57:17,Tablet,India,18-24,Male,A5900,Text,Automotive,Young Adults,0.04260793095249521,0.1119,Commented,21,0.13,0.04260793095249521,0.1119,Low
650,2025-11-15 23:26:11,Mobile,USA,25-34,Male,A2990,Text,Health,Family Oriented,0.0884767459273505,0.0151,Shared,50,0.68,0.0884767459273505,0.0151,Low
219,2025-02-07 08:20:39,Tablet,Germany,45-54,Male,A7175,Text,Health,Tech Enthusiasts,0.02084145992619551,0.1171,Shared,55,0.11,0.02084145992619551,0.1171,Low
244,2025-02-23 23:47:34,Desktop,India,25-34,Female,A9387,Video,Automotive,Young Adults,0.0490431602192662,0.0335,Ignored,59,1.31,0.0490431602192662,0.0335,Low
995,2025-09-10 03:36:06,Desktop,Germany,45-54,Male,A9567,Video,Fashion,Fitness Lovers,0.03661949286362769,0.0286,Liked,24,0.69,0.03661949286362769,0.0286,Low
447,2025-06-29 20:05:38,Mobile,India,55+,Male,A1866,Text,Electronics,Young Adults,0.034103516732847027,0.1074,Shared,56,0.98,0.034103516732847027,0.1074,Low
504,2025-05-17 09:12:49,Tablet,India,18-24,Female,A6597,Image,Health,Fitness Lovers,0.030593634202622032,0.1397,Ignored,36,1.39,0.030593634202622032,0.1397,Low
268,2025-09-23 05:50:04,Desktop,Canada,35-44,Male,A3152,Image,Electronics,Fitness Lovers,0.04433394179508219,0.0515,Shared,43,0.89,0.04433394179508219,0.0515,Low
444,2025-07-08 23:27:54,Tablet,UK,18-24,Female,A6911,Text,Travel,Travel Lovers,0.03729967655434243,0.1459,Liked,16,0.48,0.03729967655434243,0.1459,Low
839,2025-01-15 19:32:23,Tablet,Canada,35-44,Male,A2356,Image,Electronics,Young Adults,0.10371951624409079,0.0667,Shared,16,0.54,0.10371951624409079,0.0667,Low
238,2025-08-17 21:07:33,Mobile,Germany,45-54,Male,A8924,Text,Electronics,Family Oriented,0.07394206279971811,0.0442,Liked,55,0.82,0.07394206279971811,0.0442,Low
677,2025-05-19 13:48:33,Mobile,Germany,55+,Male,A5915,Text,Automotive,Tech Enthusiasts,0.023257052654946937,0.1115,Ignored,35,0.9,0.023257052654946937,0.1115,Low
619,2025-03-20 05:43:53,Mobile,UK,18-24,Female,A3623,Text,Electronics,Tech Enthusiasts,0.09858611368595081,0.1071,Commented,55,0.94,0.09858611368595081,0.1071,Low
811,2025-09-23 03:48:45,Tablet,India,35-44,Male,A6541,Video,Travel,Travel Lovers,0.14175609219236834,0.1267,Commented,49,0.44,0.14175609219236834,0.1267,Low
590,2025-11-11 07:07:03,Desktop,Germany,55+,Male,A1605,Video,Automotive,Tech Enthusiasts,0.07853298446173917,0.1491,Liked,16,0.66,0.07853298446173917,0.1491,Low
522,2025-07-24 02:22:04,Desktop,Germany,35-44,Male,A4330,Video,Automotive,Tech Enthusiasts,0.12498062039485205,0.1121,Commented,43,1.03,0.12498062039485205,0.1121,Low
619,2025-09-06 14:01:16,Mobile,USA,25-34,Male,A1225,Video,Electronics,Travel Lovers,0.09084499831750052,0.0116,Commented,58,0.81,0.09084499831750052,0.0116,Low
713,2025-10-09 14:55:19,Desktop,India,35-44,Male,A6997,Image,Automotive,Family Oriented,0.043039484790842866,0.0598,Liked,19,1.21,0.043039484790842866,0.0598,Low
538,2025-04-21 10:41:45,Mobile,UK,35-44,Male,A9797,Image,Health,Fitness Lovers,0.04268368762675237,0.0889,Ignored,50,0.24,0.04268368762675237,0.0889,Low
360,2025-07-12 15:13:30,Mobile,Germany,55+,Female,A4259,Video,Health,Young Adults,0.1454910208590776,0.0338,Ignored,44,1.06,0.1454910208590776,0.0338,Low
535,2025-10-23 05:00:35,Desktop,Germany,18-24,Male,A3999,Video,Automotive,Fitness Lovers,0.12063599788205441,0.0797,Ignored,33,1.31,0.12063599788205441,0.0797,Low
551,2025-02-20 02:58:35,Tablet,India,25-34,Female,A5544,Video,Travel,Fitness Lovers,0.14286860636019594,0.0595,Commented,56,1.16,0.14286860636019594,0.0595,Low
426,2025-07-18 23:16:31,Desktop,Germany,18-24,Female,A1618,Image,Travel,Travel Lovers,0.022010394206489762,0.0185,Commented,12,0.25,0.022010394206489762,0.0185,Low
911,2025-10-17 13:02:57,Tablet,India,45-54,Male,A2954,Video,Electronics,Travel Lovers,0.08624412763766191,0.084,Liked,55,0.46,0.08624412763766191,0.084,Low
734,2025-10-31 09:47:07,Mobile,Germany,18-24,Female,A6275,Text,Electronics,Fitness Lovers,0.1020247014232131,0.0505,Liked,44,0.39,0.1020247014232131,0.0505,Low
632,2025-07-19 04:39:40,Mobile,UK,35-44,Female,A2630,Image,Automotive,Family Oriented,0.11294024228690322,0.0993,Ignored,26,0.25,0.11294024228690322,0.0993,Low
880,2025-03-10 05:58:11,Desktop,Germany,18-24,Female,A1776,Text,Health,Young Adults,0.12200260505317047,0.0162,Shared,57,0.64,0.12200260505317047,0.0162,Low
114,2025-11-12 08:42:05,Tablet,UK,55+,Female,A1266,Text,Automotive,Young Adults,0.041887827462977915,0.1121,Commented,45,0.16,0.041887827462977915,0.1121,Low
636,2025-01-28 06:17:15,Mobile,USA,45-54,Male,A3919,Video,Electronics,Family Oriented,0.10386482928880876,0.054,Liked,53,0.31,0.10386482928880876,0.054,Low
538,2025-05-11 08:40:53,Mobile,USA,55+,Male,A2927,Text,Automotive,Family Oriented,0.07801770551916783,0.0851,Shared,50,1.36,0.07801770551916783,0.0851,Low
783,2025-04-20 11:09:19,Desktop,USA,55+,Female,A7225,Image,Automotive,Travel Lovers,0.137581501372971,0.0559,Ignored,22,0.18,0.137581501372971,0.0559,Low
292,2025-08-22 01:22:56,Mobile,USA,35-44,Female,A5184,Image,Fashion,Family Oriented,0.10114382489869012,0.0306,Ignored,59,0.12,0.10114382489869012,0.0306,Low
123,2025-01-17 19:58:42,Tablet,Germany,35-44,Male,A8204,Image,Travel,Fitness Lovers,0.036508883926857714,0.0165,Shared,28,0.58,0.036508883926857714,0.0165,Low
490,2025-12-10 19:44:30,Tablet,USA,25-34,Male,A4125,Text,Automotive,Family Oriented,0.024421113437713405,0.045,Ignored,55,1.03,0.024421113437713405,0.045,Low
567,2025-08-01 20:55:58,Desktop,UK,25-34,Female,A8258,Video,Automotive,Travel Lovers,0.10927089722417462,0.1246,Liked,34,0.8,0.10927089722417462,0.1246,Low
813,2025-03-20 01:52:10,Tablet,Canada,55+,Male,A1694,Image,Electronics,Fitness Lovers,0.07122204495719275,0.1208,Commented,56,1.02,0.07122204495719275,0.1208,Low
163,2025-07-26 20:46:59,Mobile,Canada,25-34,Male,A5398,Image,Fashion,Fitness Lovers,0.07032188061388997,0.1361,Shared,58,1.14,0.07032188061388997,0.1361,Low
183,2025-03-06 20:54:19,Tablet,Germany,55+,Female,A7485,Text,Travel,Travel Lovers,0.02335247967277701,0.0308,Ignored,25,1.47,0.02335247967277701,0.0308,Low
581,2025-01-01 05:42:09,Mobile,UK,25-34,Female,A9241,Text,Health,Fitness Lovers,0.0914672571648203,0.095,Liked,16,0.8,0.0914672571648203,0.095,Low
151,2025-01-21 07:55:34,Desktop,Canada,25-34,Male,A1719,Text,Health,Fitness Lovers,0.046997576310012446,0.0203,Commented,58,0.48,0.046997576310012446,0.0203,Low
986,2025-05-05 21:34:26,Desktop,Canada,25-34,Male,A1843,Text,Automotive,Young Adults,0.022896214079566497,0.092,Commented,46,1.44,0.022896214079566497,0.092,Low
385,2025-08-07 17:10:56,Tablet,Germany,45-54,Female,A5426,Image,Electronics,Fitness Lovers,0.030667777502187528,0.0676,Commented,15,1.13,0.030667777502187528,0.0676,Low
819,2025-08-11 18:35:34,Mobile,USA,35-44,Female,A2406,Image,Health,Tech Enthusiasts,0.048191385267189205,0.148,Shared,25,1.22,0.048191385267189205,0.148,Low
754,2025-10-30 15:51:25,Desktop,Canada,18-24,Female,A7547,Image,Travel,Young Adults,0.018620590737417193,0.0923,Ignored,52,1.38,0.018620590737417193,0.0923,Low
391,2025-07-13 06:47:34,Mobile,Germany,35-44,Female,A1393,Image,Fashion,Tech Enthusiasts,0.14642929085526804,0.0479,Liked,44,1.48,0.14642929085526804,0.0479,Low
193,2025-02-27 21:17:00,Desktop,Germany,25-34,Female,A3529,Video,Automotive,Tech Enthusiasts,0.08565208315308055,0.0823,Liked,20,1.18,0.08565208315308055,0.0823,Low
263,2025-11-17 22:52:52,Desktop,India,55+,Male,A8960,Video,Automotive,Family Oriented,0.03404588216240119,0.1447,Commented,41,1.35,0.03404588216240119,0.1447,Low
724,2025-10-20 10:20:33,Tablet,USA,45-54,Female,A3079,Image,Health,Family Oriented,0.05964509277338739,0.1117,Liked,18,1.33,0.05964509277338739,0.1117,Low
910,2025-01-17 11:01:16,Mobile,India,45-54,Male,A9812,Text,Health,Young Adults,0.11636819873695105,0.0311,Shared,29,1.01,0.11636819873695105,0.0311,Low
954,2025-08-25 21:25:58,Desktop,India,45-54,Male,A2355,Image,Fashion,Young Adults,0.11612304633935311,0.0608,Shared,36,1.37,0.11612304633935311,0.0608,Low
612,2025-02-26 15:42:18,Mobile,Germany,55+,Male,A2886,Image,Health,Tech Enthusiasts,0.13446311833048383,0.1029,Commented,11,0.16,0.13446311833048383,0.1029,Low
427,2025-08-28 17:40:54,Mobile,India,45-54,Female,A1103,Text,Electronics,Travel Lovers,0.14765697860366594,0.0709,Shared,53,0.49,0.14765697860366594,0.0709,Low
768,2025-09-11 15:12:22,Tablet,UK,55+,Female,A1392,Image,Health,Family Oriented,0.09420317395530621,0.0225,Ignored,40,0.62,0.09420317395530621,0.0225,Low
658,2025-06-28 02:56:58,Mobile,Canada,25-34,Male,A8810,Video,Health,Tech Enthusiasts,0.06876545231240051,0.0771,Shared,56,0.93,0.06876545231240051,0.0771,Low
312,2025-04-28 08:25:31,Desktop,USA,25-34,Female,A4695,Text,Health,Tech Enthusiasts,0.024027362378997247,0.039,Ignored,27,0.61,0.024027362378997247,0.039,Low
231,2025-06-23 14:18:58,Desktop,Germany,35-44,Female,A6330,Image,Travel,Family Oriented,0.05355335046635387,0.0298,Ignored,24,0.47,0.05355335046635387,0.0298,Low
322,2025-08-23 13:31:08,Mobile,India,25-34,Female,A2511,Video,Fashion,Travel Lovers,0.12278237934253158,0.1011,Shared,46,1.18,0.12278237934253158,0.1011,Low
303,2025-09-08 17:46:21,Tablet,USA,35-44,Male,A4287,Video,Fashion,Tech Enthusiasts,0.14281436644616935,0.0265,Shared,59,0.14,0.14281436644616935,0.0265,Low
248,2025-07-26 01:27:34,Desktop,India,55+,Male,A1651,Image,Travel,Travel Lovers,0.13828465243435967,0.1065,Shared,26,1.48,0.13828465243435967,0.1065,Low
838,2025-04-01 15:54:56,Mobile,Canada,18-24,Female,A7087,Text,Electronics,Fitness Lovers,0.11652691865484452,0.0673,Shared,21,0.36,0.11652691865484452,0.0673,Low
233,2025-10-27 08:39:20,Tablet,UK,25-34,Male,A7626,Video,Travel,Young Adults,0.0562253517194671,0.036,Shared,18,0.26,0.0562253517194671,0.036,Low
222,2025-12-12 13:05:41,Desktop,Germany,18-24,Male,A7923,Text,Fashion,Travel Lovers,0.08113546751575432,0.0773,Commented,26,1.32,0.08113546751575432,0.0773,Low
697,2025-03-20 22:02:23,Tablet,UK,55+,Female,A9789,Image,Electronics,Family Oriented,0.12045409545999444,0.1038,Commented,22,1.41,0.12045409545999444,0.1038,Low
432,2025-09-26 05:05:49,Tablet,UK,55+,Female,A7207,Video,Fashion,Tech Enthusiasts,0.14807553943621682,0.0884,Shared,27,1.09,0.14807553943621682,0.0884,Low
739,2025-07-02 10:23:43,Tablet,Germany,55+,Male,A3618,Video,Health,Travel Lovers,0.03896591910078097,0.1434,Ignored,49,0.92,0.03896591910078097,0.1434,Low
265,2025-09-07 13:46:37,Tablet,UK,45-54,Female,A9185,Image,Automotive,Young Adults,0.07923519896713885,0.0179,Ignored,46,0.74,0.07923519896713885,0.0179,Low
511,2025-10-19 02:38:04,Desktop,USA,45-54,Female,A9793,Image,Automotive,Fitness Lovers,0.04447582533863221,0.0829,Ignored,37,0.52,0.04447582533863221,0.0829,Low
907,2025-01-16 02:57:50,Desktop,Germany,55+,Male,A2063,Image,Travel,Travel Lovers,0.031971267744080004,0.0294,Ignored,47,0.7,0.031971267744080004,0.0294,Low
444,2025-08-26 00:11:48,Tablet,USA,35-44,Male,A6928,Video,Fashion,Family Oriented,0.10856460241475936,0.0837,Shared,60,0.62,0.10856460241475936,0.0837,Low
791,2025-01-08 06:36:38,Mobile,USA,45-54,Male,A7340,Image,Electronics,Travel Lovers,0.13638164876024972,0.1295,Commented,31,1.23,0.13638164876024972,0.1295,Low
876,2025-07-22 16:28:59,Tablet,Canada,18-24,Female,A9785,Video,Travel,Travel Lovers,0.14576886333831912,0.1267,Commented,44,0.51,0.14576886333831912,0.1267,Low
810,2025-10-27 10:15:42,Mobile,India,35-44,Female,A9500,Text,Electronics,Tech Enthusiasts,0.11210372007296862,0.0467,Ignored,18,1.14,0.11210372007296862,0.0467,Low
188,2025-04-01 07:34:09,Tablet,India,55+,Female,A4562,Video,Automotive,Family Oriented,0.09889759155437616,0.1132,Liked,40,1.13,0.09889759155437616,0.1132,Low
520,2025-10-28 06:18:29,Tablet,UK,35-44,Male,A8962,Video,Health,Young Adults,0.1475497792053239,0.0125,Ignored,60,0.81,0.1475497792053239,0.0125,Low
551,2025-07-06 04:24:00,Mobile,Germany,45-54,Female,A6717,Video,Travel,Travel Lovers,0.015831091469500513,0.0822,Shared,20,0.65,0.015831091469500513,0.0822,Low
490,2025-07-06 00:43:20,Tablet,Germany,18-24,Female,A7151,Video,Travel,Tech Enthusiasts,0.045827389708067164,0.1472,Shared,29,1.18,0.045827389708067164,0.1472,Low
218,2025-04-10 19:48:52,Desktop,Canada,18-24,Female,A4738,Image,Health,Young Adults,0.023882531110001166,0.0773,Liked,57,0.23,0.023882531110001166,0.0773,Low
491,2025-10-02 21:18:12,Desktop,Germany,55+,Male,A7010,Image,Fashion,Travel Lovers,0.02865055268284831,0.049,Liked,51,0.74,0.02865055268284831,0.049,Low
470,2025-01-09 09:11:34,Tablet,India,18-24,Female,A1466,Video,Electronics,Tech Enthusiasts,0.13121302707025423,0.1464,Ignored,57,1.24,0.13121302707025423,0.1464,Low
393,2025-11-28 00:10:17,Tablet,Germany,18-24,Female,A8508,Image,Travel,Fitness Lovers,0.03094569766230327,0.1388,Liked,40,0.83,0.03094569766230327,0.1388,Low
109,2025-07-31 23:02:52,Mobile,Canada,35-44,Male,A3856,Video,Electronics,Travel Lovers,0.05942792374157141,0.0126,Liked,31,0.75,0.05942792374157141,0.0126,Low
558,2025-10-28 15:32:15,Mobile,UK,25-34,Female,A9406,Video,Electronics,Young Adults,0.11026867772434952,0.0967,Shared,41,0.48,0.11026867772434952,0.0967,Low
783,2025-05-22 05:45:06,Desktop,UK,18-24,Male,A3990,Video,Automotive,Family Oriented,0.040381538176606634,0.086,Liked,34,1.44,0.040381538176606634,0.086,Low
347,2025-01-06 07:55:39,Mobile,Canada,55+,Female,A5550,Text,Automotive,Fitness Lovers,0.0764914937178388,0.049,Shared,52,0.19,0.0764914937178388,0.049,Low
161,2025-12-03 07:45:26,Mobile,India,25-34,Female,A9478,Image,Electronics,Young Adults,0.04932824766704681,0.1007,Commented,18,0.15,0.04932824766704681,0.1007,Low
217,2025-08-17 13:38:54,Desktop,USA,55+,Female,A8985,Image,Health,Tech Enthusiasts,0.07646285840166564,0.0437,Shared,36,0.48,0.07646285840166564,0.0437,Low
321,2025-12-20 00:38:22,Tablet,India,35-44,Female,A4773,Image,Fashion,Young Adults,0.13091946782655864,0.1481,Ignored,23,0.34,0.13091946782655864,0.1481,Low
374,2025-10-15 23:26:04,Desktop,Germany,25-34,Male,A5716,Video,Travel,Travel Lovers,0.14577281822795107,0.0594,Commented,24,0.8,0.14577281822795107,0.0594,Low
242,2025-05-10 08:35:48,Desktop,UK,25-34,Female,A8837,Image,Fashion,Tech Enthusiasts,0.03814693258747464,0.0727,Liked,50,0.23,0.03814693258747464,0.0727,Low
587,2025-01-15 15:59:02,Mobile,UK,35-44,Male,A6578,Video,Travel,Fitness Lovers,0.08432781387774205,0.0418,Shared,48,0.63,0.08432781387774205,0.0418,Low
399,2025-05-03 21:55:27,Mobile,Germany,35-44,Female,A2833,Text,Electronics,Fitness Lovers,0.061224850775918604,0.1131,Commented,59,0.38,0.061224850775918604,0.1131,Low
200,2025-07-26 17:42:12,Tablet,UK,18-24,Male,A2202,Text,Automotive,Travel Lovers,0.1157828260037665,0.1396,Ignored,38,0.55,0.1157828260037665,0.1396,Low
312,2025-08-16 11:20:48,Desktop,India,25-34,Male,A4322,Text,Travel,Travel Lovers,0.0960862102024527,0.0319,Shared,56,1.25,0.0960862102024527,0.0319,Low
508,2025-03-01 07:02:33,Tablet,Canada,45-54,Male,A5020,Video,Health,Travel Lovers,0.012975200394165859,0.1054,Shared,42,1.21,0.012975200394165859,0.1054,Low
721,2025-01-06 08:37:20,Tablet,India,35-44,Male,A5328,Text,Electronics,Tech Enthusiasts,0.01196196074141761,0.0331,Liked,24,0.13,0.01196196074141761,0.0331,Low
170,2025-10-21 15:25:55,Desktop,Canada,55+,Female,A4928,Video,Health,Family Oriented,0.14634718350417655,0.0671,Commented,38,1.39,0.14634718350417655,0.0671,Low
562,2025-02-16 01:51:55,Desktop,UK,25-34,Male,A1025,Video,Health,Family Oriented,0.12858499665156237,0.0225,Ignored,23,0.49,0.12858499665156237,0.0225,Low
816,2025-05-21 13:30:15,Mobile,India,35-44,Female,A3468,Video,Automotive,Young Adults,0.024987779787632412,0.0166,Ignored,60,0.28,0.024987779787632412,0.0166,Low
802,2025-01-29 16:37:43,Desktop,USA,25-34,Male,A6312,Image,Automotive,Family Oriented,0.07371262881872362,0.0215,Ignored,41,0.96,0.07371262881872362,0.0215,Low
304,2025-12-28 21:39:54,Desktop,USA,18-24,Female,A6738,Video,Travel,Fitness Lovers,0.07214094196636403,0.1425,Shared,56,1.05,0.07214094196636403,0.1425,Low
595,2025-10-26 03:25:06,Tablet,Germany,25-34,Female,A3983,Video,Fashion,Tech Enthusiasts,0.06458828363230128,0.0975,Liked,43,0.87,0.06458828363230128,0.0975,Low
345,2025-06-28 16:27:07,Tablet,Germany,25-34,Male,A1036,Image,Automotive,Young Adults,0.13216263092070493,0.0461,Ignored,37,0.17,0.13216263092070493,0.0461,Low
339,2025-03-29 08:45:09,Mobile,UK,35-44,Female,A8078,Text,Fashion,Family Oriented,0.1347380552451493,0.0323,Commented,25,0.29,0.1347380552451493,0.0323,Low
427,2025-01-13 20:20:28,Mobile,Germany,18-24,Male,A3873,Image,Health,Young Adults,0.07672365830632566,0.0926,Liked,41,0.5,0.07672365830632566,0.0926,Low
139,2025-08-17 07:13:12,Desktop,USA,18-24,Female,A1889,Image,Health,Young Adults,0.10769089134543072,0.0946,Shared,12,0.94,0.10769089134543072,0.0946,Low
541,2025-08-04 00:25:03,Desktop,UK,35-44,Male,A6223,Image,Travel,Fitness Lovers,0.052177188830078165,0.0775,Liked,59,1.35,0.052177188830078165,0.0775,Low
291,2025-03-31 20:24:13,Desktop,Germany,55+,Female,A5891,Text,Travel,Young Adults,0.08573398622482056,0.0214,Shared,42,1.14,0.08573398622482056,0.0214,Low
759,2025-04-22 04:59:00,Mobile,Germany,45-54,Female,A6947,Video,Fashion,Family Oriented,0.09520794175916965,0.0665,Commented,50,0.89,0.09520794175916965,0.0665,Low
356,2025-08-03 08:28:04,Mobile,UK,45-54,Female,A7664,Image,Automotive,Tech Enthusiasts,0.1327427738909826,0.1286,Commented,46,0.63,0.1327427738909826,0.1286,Low
566,2025-03-31 17:51:52,Mobile,UK,55+,Female,A7000,Image,Travel,Family Oriented,0.05872108037307089,0.0285,Commented,20,0.22,0.05872108037307089,0.0285,Low
453,2025-10-07 07:02:42,Mobile,USA,25-34,Female,A8544,Image,Electronics,Young Adults,0.04103233342681783,0.0574,Liked,51,0.2,0.04103233342681783,0.0574,Low
128,2025-11-29 20:40:41,Mobile,UK,35-44,Male,A4470,Video,Electronics,Tech Enthusiasts,0.03550923904589591,0.0524,Liked,16,1.08,0.03550923904589591,0.0524,Low
159,2025-08-18 21:47:39,Desktop,USA,35-44,Female,A4743,Image,Travel,Tech Enthusiasts,0.10334439401747642,0.0594,Shared,20,0.49,0.10334439401747642,0.0594,Low
742,2025-07-31 08:07:14,Desktop,UK,18-24,Female,A4169,Text,Fashion,Tech Enthusiasts,0.04248810006594361,0.0611,Liked,23,1.19,0.04248810006594361,0.0611,Low
914,2025-01-03 15:27:58,Tablet,Canada,45-54,Female,A5724,Text,Automotive,Young Adults,0.08093703458930972,0.0902,Shared,52,0.59,0.08093703458930972,0.0902,Low
665,2025-09-11 09:41:45,Mobile,UK,18-24,Male,A7803,Text,Fashion,Fitness Lovers,0.10950386553109892,0.1074,Liked,41,0.15,0.10950386553109892,0.1074,Low
174,2025-12-02 18:32:23,Mobile,UK,55+,Female,A5926,Text,Fashion,Fitness Lovers,0.05715937749408669,0.1259,Commented,37,0.93,0.05715937749408669,0.1259,Low
886,2025-06-25 03:30:22,Tablet,India,35-44,Female,A9171,Text,Electronics,Travel Lovers,0.027899118627058843,0.0413,Shared,29,1.15,0.027899118627058843,0.0413,Low
516,2025-11-29 04:08:09,Tablet,Canada,18-24,Male,A7486,Image,Travel,Fitness Lovers,0.12500444980269568,0.1175,Liked,15,1.05,0.12500444980269568,0.1175,Low
198,2025-03-07 22:31:28,Tablet,India,55+,Male,A4408,Text,Fashion,Tech Enthusiasts,0.02834393634095298,0.1238,Ignored,52,0.25,0.02834393634095298,0.1238,Low
472,2025-03-11 05:49:48,Desktop,Canada,55+,Male,A2931,Text,Health,Fitness Lovers,0.11223823993029264,0.0798,Shared,28,0.65,0.11223823993029264,0.0798,Low
180,2025-05-04 21:49:53,Mobile,Germany,55+,Male,A7477,Image,Travel,Tech Enthusiasts,0.06305734373805193,0.047,Ignored,26,0.88,0.06305734373805193,0.047,Low
650,2025-06-13 03:37:14,Desktop,Germany,18-24,Female,A3314,Video,Health,Fitness Lovers,0.013315372036851786,0.1071,Commented,59,0.15,0.013315372036851786,0.1071,Low
230,2025-12-03 13:50:42,Mobile,Germany,35-44,Female,A1576,Text,Travel,Fitness Lovers,0.056845646804209206,0.1232,Shared,26,0.32,0.056845646804209206,0.1232,Low
